date,code,shares,nav,close_price,shares_prev,share_change,valuation_price,valuation_source,net_inflow_100mn,name,venue
2026-01-28,510330,20989149800.0,,4.914,26060649800.0,-5071500000.0,4.914,ETF close,-249.21351,沪深300ETF华夏,SSE
2026-01-29,510330,19660749800.0,,4.962,20989149800.0,-1328400000.0,4.962,ETF close,-65.915208,沪深300ETF华夏,SSE
2026-01-30,510330,19430349800.0,,4.899,19660749800.0,-230400000.0,4.899,ETF close,-11.287296,沪深300ETF华夏,SSE
2026-02-02,510330,19226949800.0,,4.799,19430349800.0,-203400000.0,4.799,ETF close,-9.761166000000001,沪深300ETF华夏,SSE
2026-02-03,510330,19350249800.0,,4.852,19226949800.0,123300000.0,4.852,ETF close,5.982516,沪深300ETF华夏,SSE
2026-02-04,510330,19331349800.0,,4.897,19350249800.0,-18900000.0,4.897,ETF close,-0.925533,沪深300ETF华夏,SSE
2026-02-05,510330,19344849800.0,,4.869,19331349800.0,13500000.0,4.869,ETF close,0.657315,沪深300ETF华夏,SSE
2026-02-06,510330,19351149800.0,,4.839,19344849800.0,6300000.0,4.839,ETF close,0.30485700000000004,沪深300ETF华夏,SSE
2026-02-09,510330,19358349800.0,,4.921,19351149800.0,7200000.0,4.921,ETF close,0.354312,沪深300ETF华夏,SSE
2026-02-10,510330,19349349800.0,,4.926,19358349800.0,-9000000.0,4.926,ETF close,-0.44334,沪深300ETF华夏,SSE
2026-02-11,510330,19350249800.0,,4.919,19349349800.0,900000.0,4.919,ETF close,0.044271,沪深300ETF华夏,SSE
2026-02-12,510330,19335849800.0,,4.919,19350249800.0,-14400000.0,4.919,ETF close,-0.708336,沪深300ETF华夏,SSE
2026-02-13,510330,19284549800.0,,4.862,19335849800.0,-51300000.0,4.862,ETF close,-2.494206,沪深300ETF华夏,SSE
2026-02-24,510330,19285449800.0,,4.911,19284549800.0,900000.0,4.911,ETF close,0.044199,沪深300ETF华夏,SSE
2026-02-25,510330,19309749800.0,,4.937,19285449800.0,24300000.0,4.937,ETF close,1.199691,沪深300ETF华夏,SSE
2026-02-26,510330,19253949800.0,,4.927,19309749800.0,-55800000.0,4.927,ETF close,-2.749266,沪深300ETF华夏,SSE
2026-02-27,510330,19259349800.0,,4.917,19253949800.0,5400000.0,4.917,ETF close,0.265518,沪深300ETF华夏,SSE
2026-03-02,510330,19185549800.0,,4.931,19259349800.0,-73800000.0,4.931,ETF close,-3.639078,沪深300ETF华夏,SSE
2026-03-03,510330,19187349800.0,,4.868,19185549800.0,1800000.0,4.868,ETF close,0.087624,沪深300ETF华夏,SSE
2026-03-04,510330,19205349800.0,,4.796,19187349800.0,18000000.0,4.796,ETF close,0.86328,沪深300ETF华夏,SSE
2026-03-05,510330,19204449800.0,,4.848,19205349800.0,-900000.0,4.848,ETF close,-0.043632,沪深300ETF华夏,SSE
2026-03-06,510330,19211649800.0,,4.861,19204449800.0,7200000.0,4.861,ETF close,0.349992,沪深300ETF华夏,SSE
2026-03-09,510330,19190949800.0,,4.816,19211649800.0,-20700000.0,4.816,ETF close,-0.996912,沪深300ETF华夏,SSE
2026-03-10,510330,19198149800.0,,4.875,19190949800.0,7200000.0,4.875,ETF close,0.351,沪深300ETF华夏,SSE
2026-03-11,510330,19103649800.0,,4.905,19198149800.0,-94500000.0,4.905,ETF close,-4.635225,沪深300ETF华夏,SSE
2026-03-12,510330,19082049800.0,,4.884,19103649800.0,-21600000.0,4.884,ETF close,-1.054944,沪深300ETF华夏,SSE
2026-03-13,510330,19117149800.0,,4.867,19082049800.0,35100000.0,4.867,ETF close,1.708317,沪深300ETF华夏,SSE
2026-03-16,510330,19126149800.0,,4.867,19117149800.0,9000000.0,4.867,ETF close,0.43803,沪深300ETF华夏,SSE
2026-03-17,510330,19154949800.0,,4.835,19126149800.0,28800000.0,4.835,ETF close,1.39248,沪深300ETF华夏,SSE
2026-03-18,510330,19167549800.0,,4.86,19154949800.0,12600000.0,4.86,ETF close,0.6123600000000001,沪深300ETF华夏,SSE
2026-03-19,510330,19240449800.0,,4.786,19167549800.0,72900000.0,4.786,ETF close,3.4889939999999995,沪深300ETF华夏,SSE
2026-03-20,510330,19294449800.0,,4.761,19240449800.0,54000000.0,4.761,ETF close,2.57094,沪深300ETF华夏,SSE
2026-03-23,510330,19379049800.0,,4.614,19294449800.0,84600000.0,4.614,ETF close,3.903444,沪深300ETF华夏,SSE
2026-03-24,510330,19483449800.0,,4.661,19379049800.0,104400000.0,4.661,ETF close,4.866083999999999,沪深300ETF华夏,SSE
2026-03-25,510330,19486149800.0,,4.733,19483449800.0,2700000.0,4.733,ETF close,0.127791,沪深300ETF华夏,SSE
2026-03-26,510330,19494249800.0,,4.671,19486149800.0,8100000.0,4.671,ETF close,0.378351,沪深300ETF华夏,SSE
2026-03-27,510330,19496949800.0,,4.696,19494249800.0,2700000.0,4.696,ETF close,0.126792,沪深300ETF华夏,SSE
2026-03-30,510330,19486149800.0,,4.686,19496949800.0,-10800000.0,4.686,ETF close,-0.506088,沪深300ETF华夏,SSE
2026-03-31,510330,19437549800.0,,4.647,19486149800.0,-48600000.0,4.647,ETF close,-2.258442,沪深300ETF华夏,SSE
2026-04-01,510330,19415049800.0,,4.717,19437549800.0,-22500000.0,4.717,ETF close,-1.0613249999999999,沪深300ETF华夏,SSE
2026-04-02,510330,19404249800.0,,4.67,19415049800.0,-10800000.0,4.67,ETF close,-0.50436,沪深300ETF华夏,SSE
2026-04-03,510330,19410549800.0,,4.636,19404249800.0,6300000.0,4.636,ETF close,0.292068,沪深300ETF华夏,SSE
2026-04-07,510330,19420449800.0,,4.626,19410549800.0,9900000.0,4.626,ETF close,0.457974,沪深300ETF华夏,SSE
2026-04-08,510330,19425849800.0,,4.789,19420449800.0,5400000.0,4.789,ETF close,0.258606,沪深300ETF华夏,SSE
2026-04-09,510330,19344849800.0,,4.76,19425849800.0,-81000000.0,4.76,ETF close,-3.8556,沪深300ETF华夏,SSE
2026-04-10,510330,19261149800.0,,4.834,19344849800.0,-83700000.0,4.834,ETF close,-4.0460579999999995,沪深300ETF华夏,SSE
2026-04-13,510330,19249449800.0,,4.843,19261149800.0,-11700000.0,4.843,ETF close,-0.566631,沪深300ETF华夏,SSE
2026-04-14,510330,19254849800.0,,4.906,19249449800.0,5400000.0,4.906,ETF close,0.264924,沪深300ETF华夏,SSE
2026-04-15,510330,19252149800.0,,4.883,19254849800.0,-2700000.0,4.883,ETF close,-0.131841,沪深300ETF华夏,SSE
2026-04-16,510330,19236849800.0,,4.94,19252149800.0,-15300000.0,4.94,ETF close,-0.75582,沪深300ETF华夏,SSE
2026-04-17,510330,19227849800.0,,4.93,19236849800.0,-9000000.0,4.93,ETF close,-0.4437,沪深300ETF华夏,SSE
2026-04-20,510330,19212549800.0,,4.962,19227849800.0,-15300000.0,4.962,ETF close,-0.759186,沪深300ETF华夏,SSE
2026-04-21,510330,19165749800.0,,5.011,19212549800.0,-46800000.0,5.011,ETF close,-2.345148,沪深300ETF华夏,SSE
2026-04-22,510330,19136949800.0,,5.012,19165749800.0,-28800000.0,5.012,ETF close,-1.443456,沪深300ETF华夏,SSE
2026-04-23,510330,19059549800.0,,4.992,19136949800.0,-77400000.0,4.992,ETF close,-3.863808,沪深300ETF华夏,SSE
2026-04-24,510330,19010049800.0,,4.975,19059549800.0,-49500000.0,4.975,ETF close,-2.4626249999999996,沪深300ETF华夏,SSE
2026-04-27,510330,18874149800.0,,4.977,19010049800.0,-135900000.0,4.977,ETF close,-6.763743,沪深300ETF华夏,SSE
2026-04-28,510330,18810249800.0,,4.965,18874149800.0,-63900000.0,4.965,ETF close,-3.172635,沪深300ETF华夏,SSE
2026-04-29,510330,18748149800.0,,5.017,18810249800.0,-62100000.0,5.017,ETF close,-3.115557,沪深300ETF华夏,SSE
2026-04-30,510330,18551949800.0,,5.019,18748149800.0,-196200000.0,5.019,ETF close,-9.847278,沪深300ETF华夏,SSE
2026-05-06,510330,18212649800.0,,5.087,18551949800.0,-339300000.0,5.087,ETF close,-17.260191,沪深300ETF华夏,SSE
2026-05-07,510330,17889549800.0,,5.112,18212649800.0,-323100000.0,5.112,ETF close,-16.516872,沪深300ETF华夏,SSE
2026-05-08,510330,17636649800.0,,5.086,17889549800.0,-252900000.0,5.086,ETF close,-12.862494,沪深300ETF华夏,SSE
2026-05-11,510330,17192049800.0,,5.17,17636649800.0,-444600000.0,5.17,ETF close,-22.98582,沪深300ETF华夏,SSE
2026-05-12,510330,16845549800.0,,5.165,17192049800.0,-346500000.0,5.165,ETF close,-17.896725,沪深300ETF华夏,SSE
2026-05-13,510330,16756449800.0,,5.226,16845549800.0,-89100000.0,5.226,ETF close,-4.656366,沪深300ETF华夏,SSE
2026-05-14,510330,16701549800.0,,5.14,16756449800.0,-54900000.0,5.14,ETF close,-2.82186,沪深300ETF华夏,SSE
2026-05-15,510330,16643049800.0,,5.079,16701549800.0,-58500000.0,5.079,ETF close,-2.971215,沪深300ETF华夏,SSE
2026-05-18,510330,16657449800.0,,5.048,16643049800.0,14400000.0,5.048,ETF close,0.726912,沪深300ETF华夏,SSE
2026-05-19,510330,16525149800.0,,5.065,16657449800.0,-132300000.0,5.065,ETF close,-6.700995,沪深300ETF华夏,SSE
2026-05-20,510330,16390149800.0,,5.07,16525149800.0,-135000000.0,5.07,ETF close,-6.8445,沪深300ETF华夏,SSE
2026-05-21,510330,16056249800.0,,5.007,16390149800.0,-333900000.0,5.007,ETF close,-16.718373,沪深300ETF华夏,SSE
2026-05-22,510330,15775449800.0,,5.064,16056249800.0,-280800000.0,5.064,ETF close,-14.219712,沪深300ETF华夏,SSE
2026-05-25,510330,14652249800.0,,5.14,15775449800.0,-1123200000.0,5.14,ETF close,-57.73248,沪深300ETF华夏,SSE
2026-05-26,510330,14388549800.0,,5.181,14652249800.0,-263700000.0,5.181,ETF close,-13.662297,沪深300ETF华夏,SSE
2026-05-27,510330,14213049800.0,,5.125,14388549800.0,-175500000.0,5.125,ETF close,-8.994375,沪深300ETF华夏,SSE
2026-05-28,510330,14228349800.0,,5.135,14213049800.0,15300000.0,5.135,ETF close,0.785655,沪深300ETF华夏,SSE
2026-05-29,510330,14217549800.0,,5.124,14228349800.0,-10800000.0,5.124,ETF close,-0.553392,沪深300ETF华夏,SSE
2026-06-01,510330,14229249800.0,,5.075,14217549800.0,11700000.0,5.075,ETF close,0.593775,沪深300ETF华夏,SSE
2026-06-02,510330,14249049800.0,,5.142,14229249800.0,19800000.0,5.142,ETF close,1.018116,沪深300ETF华夏,SSE
2026-06-03,510330,14172549800.0,,5.172,14249049800.0,-76500000.0,5.172,ETF close,-3.95658,沪深300ETF华夏,SSE
2026-06-04,510330,14157249800.0,,5.13,14172549800.0,-15300000.0,5.13,ETF close,-0.78489,沪深300ETF华夏,SSE
2026-06-05,510330,14173449800.0,,5.038,14157249800.0,16200000.0,5.038,ETF close,0.816156,沪深300ETF华夏,SSE
2026-06-08,510330,14347149800.0,,4.941,14173449800.0,173700000.0,4.941,ETF close,8.582517,沪深300ETF华夏,SSE
2026-06-09,510330,14315649800.0,,5.025,14347149800.0,-31500000.0,5.025,ETF close,-1.582875,沪深300ETF华夏,SSE
2026-06-10,510330,14328249800.0,,4.974,14315649800.0,12600000.0,4.974,ETF close,0.626724,沪深300ETF华夏,SSE
2026-06-11,510330,14380449800.0,,4.948,14328249800.0,52200000.0,4.948,ETF close,2.5828560000000005,沪深300ETF华夏,SSE
