date,indicator_key,indicator,group,value,mom_diff,yoy_diff
2024-02-29,M0017137,供应商配送时间,component,48.8,-2.0,-3.200000000000003
2024-02-29,M0017126,制造业PMI,headline,49.1,-0.10000000000000142,-3.5
2024-02-29,M5207831,建筑业PMI,headline,53.5,-0.3999999999999986,-6.700000000000003
2024-02-29,M5207838,服务业PMI,headline,51.0,0.8999999999999986,-4.600000000000001
2024-02-29,M6642294,高技术制造业,industry,50.8,-0.30000000000000426,-2.8000000000000043
2024-02-29,M6642295,装备制造业,industry,49.5,-0.6000000000000014,-5.0
2024-02-29,M6642296,消费品制造业,industry,50.0,-0.10000000000000142,-1.2999999999999972
2024-03-31,M0017127,生产,component,52.2,2.4000000000000057,-2.3999999999999986
2024-03-31,M0017128,新订单,component,53.0,4.0,-0.6000000000000014
2024-03-31,M0017129,新出口订单,component,51.3,5.0,0.8999999999999986
2024-03-31,M0017130,在手订单,component,47.6,4.100000000000001,-1.2999999999999972
2024-03-31,M0017131,产成品库存,component,48.9,1.0,-0.6000000000000014
2024-03-31,M0017132,采购量,component,52.7,4.700000000000003,-0.7999999999999972
2024-03-31,M0017133,进口,component,50.4,4.0,-0.5
2024-03-31,M0017134,主要原材料购进价格,component,50.5,0.3999999999999986,-0.3999999999999986
2024-03-31,M0017135,原材料库存,component,48.1,0.7000000000000028,-0.19999999999999574
2024-03-31,M0017136,从业人员,component,48.1,0.6000000000000014,-1.6000000000000014
2024-03-31,M0017137,供应商配送时间,component,50.6,1.8000000000000043,-0.19999999999999574
2024-03-31,M0017126,制造业PMI,headline,50.8,1.6999999999999957,-1.1000000000000014
2024-03-31,M5207831,建筑业PMI,headline,56.2,2.700000000000003,-9.399999999999991
2024-03-31,M5207838,服务业PMI,headline,52.4,1.3999999999999986,-4.5
2024-03-31,M6642294,高技术制造业,industry,53.9,3.1000000000000014,2.6999999999999957
2024-03-31,M6642295,装备制造业,industry,51.6,2.1000000000000014,-1.3999999999999986
2024-03-31,M6642296,消费品制造业,industry,51.8,1.7999999999999972,-0.10000000000000142
2024-03-31,M6642297,基础原材料行业,industry,49.1,,
2024-04-30,M0017127,生产,component,52.9,0.6999999999999957,2.6999999999999957
2024-04-30,M0017128,新订单,component,51.1,-1.8999999999999986,2.3000000000000043
2024-04-30,M0017129,新出口订单,component,50.6,-0.6999999999999957,3.0
2024-04-30,M0017130,在手订单,component,45.6,-2.0,-1.1999999999999957
2024-04-30,M0017131,产成品库存,component,47.3,-1.6000000000000014,-2.1000000000000014
2024-04-30,M0017132,采购量,component,50.5,-2.200000000000003,1.3999999999999986
2024-04-30,M0017133,进口,component,48.1,-2.299999999999997,-0.7999999999999972
2024-04-30,M0017134,主要原材料购进价格,component,54.0,3.5,7.600000000000001
2024-04-30,M0017135,原材料库存,component,48.1,0.0,0.20000000000000284
2024-04-30,M0017136,从业人员,component,48.0,-0.10000000000000142,-0.7999999999999972
2024-04-30,M0017137,供应商配送时间,component,50.4,-0.20000000000000284,0.10000000000000142
2024-04-30,M0017126,制造业PMI,headline,50.4,-0.3999999999999986,1.1999999999999957
2024-04-30,M5207831,建筑业PMI,headline,56.3,0.09999999999999432,-7.600000000000001
2024-04-30,M5207838,服务业PMI,headline,50.3,-2.1000000000000014,-4.800000000000004
2024-04-30,M6642294,高技术制造业,industry,53.0,-0.8999999999999986,3.700000000000003
2024-04-30,M6642295,装备制造业,industry,51.3,-0.30000000000000426,1.1999999999999957
2024-04-30,M6642296,消费品制造业,industry,50.5,-1.2999999999999972,0.7000000000000028
2024-05-31,M0017127,生产,component,50.8,-2.1000000000000014,1.1999999999999957
2024-05-31,M0017128,新订单,component,49.6,-1.5,1.3000000000000043
2024-05-31,M0017129,新出口订单,component,48.3,-2.3000000000000043,1.0999999999999943
2024-05-31,M0017130,在手订单,component,45.3,-0.30000000000000426,-0.8000000000000043
2024-05-31,M0017131,产成品库存,component,46.5,-0.7999999999999972,-2.3999999999999986
2024-05-31,M0017132,采购量,component,49.3,-1.2000000000000028,0.29999999999999716
2024-05-31,M0017133,进口,component,46.8,-1.3000000000000043,-1.8000000000000043
2024-05-31,M0017134,主要原材料购进价格,component,56.9,2.8999999999999986,16.1
2024-05-31,M0017135,原材料库存,component,47.8,-0.30000000000000426,0.19999999999999574
2024-05-31,M0017136,从业人员,component,48.1,0.10000000000000142,-0.29999999999999716
2024-05-31,M0017137,供应商配送时间,component,50.1,-0.29999999999999716,-0.3999999999999986
2024-05-31,M0017126,制造业PMI,headline,49.5,-0.8999999999999986,0.7000000000000028
2024-05-31,M5207831,建筑业PMI,headline,54.4,-1.8999999999999986,-3.8000000000000043
2024-05-31,M5207838,服务业PMI,headline,50.5,0.20000000000000284,-3.299999999999997
2024-05-31,M6642294,高技术制造业,industry,50.7,-2.299999999999997,0.20000000000000284
2024-05-31,M6642295,装备制造业,industry,50.7,-0.5999999999999943,0.30000000000000426
2024-05-31,M6642297,基础原材料行业,industry,47.9,,2.1000000000000014
2024-06-30,M0017127,生产,component,50.6,-0.19999999999999574,0.30000000000000426
2024-06-30,M0017128,新订单,component,49.5,-0.10000000000000142,0.8999999999999986
2024-06-30,M0017129,新出口订单,component,48.3,0.0,1.8999999999999986
2024-06-30,M0017130,在手订单,component,45.0,-0.29999999999999716,-0.20000000000000284
2024-06-30,M0017131,产成品库存,component,48.3,1.7999999999999972,2.1999999999999957
2024-06-30,M0017132,采购量,component,48.1,-1.1999999999999957,-0.7999999999999972
2024-06-30,M0017133,进口,component,46.9,0.10000000000000142,-0.10000000000000142
2024-06-30,M0017134,主要原材料购进价格,component,51.7,-5.199999999999996,6.700000000000003
2024-06-30,M0017135,原材料库存,component,47.6,-0.19999999999999574,0.20000000000000284
2024-06-30,M0017136,从业人员,component,48.1,0.0,-0.10000000000000142
2024-06-30,M0017137,供应商配送时间,component,49.5,-0.6000000000000014,-0.8999999999999986
2024-06-30,M0017126,制造业PMI,headline,49.5,0.0,0.5
2024-06-30,M5207831,建筑业PMI,headline,52.3,-2.1000000000000014,-3.4000000000000057
2024-06-30,M5207838,服务业PMI,headline,50.2,-0.29999999999999716,-2.5999999999999943
2024-06-30,M6642294,高技术制造业,industry,52.3,1.5999999999999943,1.0999999999999943
2024-06-30,M6642295,装备制造业,industry,51.0,0.29999999999999716,0.10000000000000142
2024-06-30,M6642296,消费品制造业,industry,49.5,,-1.2000000000000028
2024-06-30,M6642297,基础原材料行业,industry,47.4,-0.5,
2024-07-31,M0017127,生产,component,50.1,-0.5,-0.10000000000000142
2024-07-31,M0017128,新订单,component,49.3,-0.20000000000000284,-0.20000000000000284
2024-07-31,M0017129,新出口订单,component,48.5,0.20000000000000284,2.200000000000003
2024-07-31,M0017130,在手订单,component,45.3,0.29999999999999716,-0.10000000000000142
2024-07-31,M0017131,产成品库存,component,47.8,-0.5,1.5
2024-07-31,M0017132,采购量,component,48.8,0.6999999999999957,-0.7000000000000028
2024-07-31,M0017133,进口,component,47.0,0.10000000000000142,0.20000000000000284
2024-07-31,M0017134,主要原材料购进价格,component,49.9,-1.8000000000000043,-2.5
2024-07-31,M0017135,原材料库存,component,47.8,0.19999999999999574,-0.4000000000000057
2024-07-31,M0017136,从业人员,component,48.3,0.19999999999999574,0.19999999999999574
2024-07-31,M0017137,供应商配送时间,component,49.3,-0.20000000000000284,-1.2000000000000028
2024-07-31,M0017126,制造业PMI,headline,49.4,-0.10000000000000142,0.10000000000000142
2024-07-31,M5207831,建筑业PMI,headline,51.2,-1.0999999999999943,0.0
2024-07-31,M5207838,服务业PMI,headline,50.0,-0.20000000000000284,-1.5
2024-07-31,M6642294,高技术制造业,industry,49.4,-2.8999999999999986,
2024-07-31,M6642295,装备制造业,industry,49.5,-1.5,
2024-07-31,M6642296,消费品制造业,industry,50.1,0.6000000000000014,
2024-07-31,M6642297,基础原材料行业,industry,48.6,1.2000000000000028,
2024-08-31,M0017127,生产,component,49.8,-0.30000000000000426,-2.1000000000000014
2024-08-31,M0017128,新订单,component,48.9,-0.3999999999999986,-1.3000000000000043
2024-08-31,M0017129,新出口订单,component,48.7,0.20000000000000284,2.0
2024-08-31,M0017130,在手订单,component,44.7,-0.5999999999999943,-1.1999999999999957
2024-08-31,M0017131,产成品库存,component,48.5,0.7000000000000028,1.2999999999999972
2024-08-31,M0017132,采购量,component,47.8,-1.0,-2.700000000000003
2024-08-31,M0017133,进口,component,46.8,-0.20000000000000284,-2.1000000000000014
2024-08-31,M0017134,主要原材料购进价格,component,43.2,-6.699999999999996,-13.299999999999997
2024-08-31,M0017135,原材料库存,component,47.6,-0.19999999999999574,-0.7999999999999972
2024-08-31,M0017136,从业人员,component,48.1,-0.19999999999999574,0.10000000000000142
2024-08-31,M0017137,供应商配送时间,component,49.6,0.30000000000000426,-2.0
2024-08-31,M0017126,制造业PMI,headline,49.1,-0.29999999999999716,-0.6000000000000014
2024-08-31,M5207831,建筑业PMI,headline,50.6,-0.6000000000000014,-3.1999999999999957
2024-08-31,M5207838,服务业PMI,headline,50.2,0.20000000000000284,-0.29999999999999716
2024-08-31,M6642294,高技术制造业,industry,51.7,2.3000000000000043,
2024-08-31,M6642295,装备制造业,industry,51.2,1.7000000000000028,
2024-08-31,M6642296,消费品制造业,industry,50.0,-0.10000000000000142,
2024-08-31,M6642297,基础原材料行业,industry,46.4,-2.200000000000003,
2024-09-30,M0017127,生产,component,51.2,1.4000000000000057,-1.5
2024-09-30,M0017128,新订单,component,49.9,1.0,-0.6000000000000014
2024-09-30,M0017129,新出口订单,component,47.5,-1.2000000000000028,-0.29999999999999716
2024-09-30,M0017130,在手订单,component,44.0,-0.7000000000000028,-1.2999999999999972
2024-09-30,M0017131,产成品库存,component,48.4,-0.10000000000000142,1.6999999999999957
2024-09-30,M0017132,采购量,component,47.6,-0.19999999999999574,-3.1000000000000014
2024-09-30,M0017133,进口,component,46.1,-0.6999999999999957,-1.5
2024-09-30,M0017134,主要原材料购进价格,component,45.1,1.8999999999999986,-14.299999999999997
2024-09-30,M0017135,原材料库存,component,47.7,0.10000000000000142,-0.7999999999999972
2024-09-30,M0017136,从业人员,component,48.2,0.10000000000000142,0.10000000000000142
2024-09-30,M0017137,供应商配送时间,component,49.5,-0.10000000000000142,-1.2999999999999972
2024-09-30,M0017126,制造业PMI,headline,49.8,0.6999999999999957,-0.4000000000000057
2024-09-30,M5207831,建筑业PMI,headline,50.7,0.10000000000000142,-5.5
2024-09-30,M5207838,服务业PMI,headline,49.9,-0.30000000000000426,-1.0
2024-09-30,M6642294,高技术制造业,industry,53.0,1.2999999999999972,2.8999999999999986
2024-09-30,M6642295,装备制造业,industry,52.0,0.7999999999999972,1.3999999999999986
2024-09-30,M6642296,消费品制造业,industry,51.1,1.1000000000000014,-0.19999999999999574
2024-09-30,M6642297,基础原材料行业,industry,46.6,0.20000000000000284,-3.1000000000000014
2024-10-31,M0017127,生产,component,52.0,0.7999999999999972,1.1000000000000014
2024-10-31,M0017128,新订单,component,50.0,0.10000000000000142,0.5
2024-10-31,M0017129,新出口订单,component,47.3,-0.20000000000000284,0.5
2024-10-31,M0017130,在手订单,component,45.4,1.3999999999999986,1.1999999999999957
2024-10-31,M0017131,产成品库存,component,46.9,-1.5,-1.6000000000000014
2024-10-31,M0017132,采购量,component,49.3,1.6999999999999957,-0.5
2024-10-31,M0017133,进口,component,47.0,0.8999999999999986,-0.5
2024-10-31,M0017134,主要原材料购进价格,component,53.4,8.299999999999997,0.7999999999999972
2024-10-31,M0017135,原材料库存,component,48.2,0.5,0.0
2024-10-31,M0017136,从业人员,component,48.4,0.19999999999999574,0.3999999999999986
2024-10-31,M0017137,供应商配送时间,component,49.6,0.10000000000000142,-0.6000000000000014
2024-10-31,M0017126,制造业PMI,headline,50.1,0.30000000000000426,0.6000000000000014
2024-10-31,M5207831,建筑业PMI,headline,50.4,-0.30000000000000426,-3.1000000000000014
2024-10-31,M5207838,服务业PMI,headline,50.1,0.20000000000000284,0.0
2024-10-31,M6642294,高技术制造业,industry,50.1,-2.8999999999999986,
2024-10-31,M6642295,装备制造业,industry,51.3,-0.7000000000000028,
2024-10-31,M6642296,消费品制造业,industry,49.5,-1.6000000000000014,
2024-10-31,M6642297,基础原材料行业,industry,49.3,2.6999999999999957,
2024-11-30,M0017127,生产,component,52.4,0.3999999999999986,1.6999999999999957
2024-11-30,M0017128,新订单,component,50.8,0.7999999999999972,1.3999999999999986
2024-11-30,M0017129,新出口订单,component,48.1,0.8000000000000043,1.8000000000000043
2024-11-30,M0017130,在手订单,component,45.6,0.20000000000000284,1.2000000000000028
2024-11-30,M0017131,产成品库存,component,47.4,0.5,-0.8000000000000043
2024-11-30,M0017132,采购量,component,51.0,1.7000000000000028,1.3999999999999986
2024-11-30,M0017133,进口,component,47.3,0.29999999999999716,0.0
2024-11-30,M0017134,主要原材料购进价格,component,49.8,-3.6000000000000014,-0.9000000000000057
2024-11-30,M0017135,原材料库存,component,48.2,0.0,0.20000000000000284
2024-11-30,M0017136,从业人员,component,48.2,-0.19999999999999574,0.10000000000000142
2024-11-30,M0017137,供应商配送时间,component,50.2,0.6000000000000014,-0.09999999999999432
2024-11-30,M0017126,制造业PMI,headline,50.3,0.19999999999999574,0.8999999999999986
2024-11-30,M5207831,建筑业PMI,headline,49.7,-0.6999999999999957,-5.299999999999997
2024-11-30,M5207838,服务业PMI,headline,50.1,0.0,0.8000000000000043
2024-11-30,M6642294,高技术制造业,industry,51.2,1.1000000000000014,0.0
2024-11-30,M6642295,装备制造业,industry,51.3,0.0,-0.30000000000000426
2024-11-30,M6642296,消费品制造业,industry,50.8,1.2999999999999972,
2024-11-30,M6642297,基础原材料行业,industry,49.2,-0.09999999999999432,
2024-12-31,M0017127,生产,component,52.1,-0.29999999999999716,1.8999999999999986
2024-12-31,M0017128,新订单,component,51.0,0.20000000000000284,2.299999999999997
2024-12-31,M0017129,新出口订单,component,48.3,0.19999999999999574,2.5
2024-12-31,M0017130,在手订单,component,45.9,0.29999999999999716,1.3999999999999986
2024-12-31,M0017131,产成品库存,component,47.9,0.5,0.10000000000000142
2024-12-31,M0017132,采购量,component,51.5,0.5,2.5
2024-12-31,M0017133,进口,component,49.3,2.0,2.8999999999999986
2024-12-31,M0017134,主要原材料购进价格,component,48.2,-1.5999999999999943,-3.299999999999997
2024-12-31,M0017135,原材料库存,component,48.3,0.09999999999999432,0.5999999999999943
2024-12-31,M0017136,从业人员,component,48.1,-0.10000000000000142,0.20000000000000284
2024-12-31,M0017137,供应商配送时间,component,50.9,0.6999999999999957,0.6000000000000014
2024-12-31,M0017126,制造业PMI,headline,50.1,-0.19999999999999574,1.1000000000000014
2024-12-31,M5207831,建筑业PMI,headline,53.2,3.5,-3.6999999999999957
2024-12-31,M5207838,服务业PMI,headline,52.0,1.8999999999999986,2.700000000000003
2024-12-31,M6642295,装备制造业,industry,50.6,-0.6999999999999957,0.3999999999999986
2024-12-31,M6642296,消费品制造业,industry,51.4,0.6000000000000014,2.0
2024-12-31,M6642297,基础原材料行业,industry,48.8,-0.4000000000000057,
2025-01-31,M0017127,生产,component,49.8,-2.3000000000000043,-1.5
2025-01-31,M0017128,新订单,component,49.2,-1.7999999999999972,0.20000000000000284
2025-01-31,M0017129,新出口订单,component,46.4,-1.8999999999999986,-0.8000000000000043
2025-01-31,M0017130,在手订单,component,45.6,-0.29999999999999716,1.3000000000000043
2025-01-31,M0017131,产成品库存,component,46.5,-1.3999999999999986,-2.8999999999999986
2025-01-31,M0017132,采购量,component,49.2,-2.299999999999997,0.0
2025-01-31,M0017133,进口,component,48.1,-1.1999999999999957,1.3999999999999986
2025-01-31,M0017134,主要原材料购进价格,component,49.5,1.2999999999999972,-0.8999999999999986
2025-01-31,M0017135,原材料库存,component,47.7,-0.5999999999999943,0.10000000000000142
2025-01-31,M0017136,从业人员,component,48.1,0.0,0.5
2025-01-31,M0017137,供应商配送时间,component,50.3,-0.6000000000000014,-0.5
2025-01-31,M0017126,制造业PMI,headline,49.1,-1.0,-0.10000000000000142
2025-01-31,M5207831,建筑业PMI,headline,49.3,-3.9000000000000057,-4.600000000000001
2025-01-31,M5207838,服务业PMI,headline,50.3,-1.7000000000000028,0.19999999999999574
2025-01-31,M6642294,高技术制造业,industry,49.3,,-1.8000000000000043
2025-01-31,M6642295,装备制造业,industry,50.2,-0.3999999999999986,0.10000000000000142
2025-01-31,M6642296,消费品制造业,industry,49.1,-2.299999999999997,-1.0
2025-01-31,M6642297,基础原材料行业,industry,47.6,-1.1999999999999957,0.0
2025-02-28,M0017127,生产,component,52.5,2.700000000000003,2.700000000000003
2025-02-28,M0017128,新订单,component,51.1,1.8999999999999986,2.1000000000000014
2025-02-28,M0017129,新出口订单,component,48.6,2.200000000000003,2.3000000000000043
2025-02-28,M0017130,在手订单,component,46.0,0.3999999999999986,2.5
2025-02-28,M0017131,产成品库存,component,48.3,1.7999999999999972,0.3999999999999986
2025-02-28,M0017132,采购量,component,52.1,2.8999999999999986,4.100000000000001
2025-02-28,M0017133,进口,component,49.5,1.3999999999999986,3.1000000000000014
2025-02-28,M0017134,主要原材料购进价格,component,50.8,1.2999999999999972,0.6999999999999957
2025-02-28,M0017135,原材料库存,component,47.0,-0.7000000000000028,-0.3999999999999986
2025-02-28,M0017136,从业人员,component,48.6,0.5,1.1000000000000014
2025-02-28,M0017137,供应商配送时间,component,51.0,0.7000000000000028,2.200000000000003
2025-02-28,M0017126,制造业PMI,headline,50.2,1.1000000000000014,1.1000000000000014
2025-02-28,M5207831,建筑业PMI,headline,52.7,3.4000000000000057,-0.7999999999999972
2025-02-28,M5207838,服务业PMI,headline,50.0,-0.29999999999999716,-1.0
2025-02-28,M6642294,高技术制造业,industry,50.9,1.6000000000000014,0.10000000000000142
2025-02-28,M6642295,装备制造业,industry,50.8,0.5999999999999943,1.2999999999999972
2025-02-28,M6642296,消费品制造业,industry,49.9,0.7999999999999972,-0.10000000000000142
2025-02-28,M6642297,基础原材料行业,industry,49.8,2.1999999999999957,
2025-03-31,M0017127,生产,component,52.6,0.10000000000000142,0.3999999999999986
2025-03-31,M0017128,新订单,component,51.8,0.6999999999999957,-1.2000000000000028
2025-03-31,M0017129,新出口订单,component,49.0,0.3999999999999986,-2.299999999999997
2025-03-31,M0017130,在手订单,component,45.6,-0.3999999999999986,-2.0
2025-03-31,M0017131,产成品库存,component,48.0,-0.29999999999999716,-0.8999999999999986
2025-03-31,M0017132,采购量,component,51.8,-0.30000000000000426,-0.9000000000000057
2025-03-31,M0017133,进口,component,47.5,-2.0,-2.8999999999999986
2025-03-31,M0017134,主要原材料购进价格,component,49.8,-1.0,-0.7000000000000028
2025-03-31,M0017135,原材料库存,component,47.2,0.20000000000000284,-0.8999999999999986
2025-03-31,M0017136,从业人员,component,48.2,-0.3999999999999986,0.10000000000000142
2025-03-31,M0017137,供应商配送时间,component,50.3,-0.7000000000000028,-0.30000000000000426
2025-03-31,M0017126,制造业PMI,headline,50.5,0.29999999999999716,-0.29999999999999716
2025-03-31,M5207831,建筑业PMI,headline,53.4,0.6999999999999957,-2.8000000000000043
2025-03-31,M5207838,服务业PMI,headline,50.3,0.29999999999999716,-2.1000000000000014
2025-03-31,M6642294,高技术制造业,industry,52.3,1.3999999999999986,-1.6000000000000014
2025-03-31,M6642295,装备制造业,industry,52.0,1.2000000000000028,0.3999999999999986
2025-03-31,M6642296,消费品制造业,industry,50.0,0.10000000000000142,-1.7999999999999972
2025-03-31,M6642297,基础原材料行业,industry,49.3,-0.5,0.19999999999999574
2025-04-30,M0017127,生产,component,49.8,-2.8000000000000043,-3.1000000000000014
2025-04-30,M0017128,新订单,component,49.2,-2.5999999999999943,-1.8999999999999986
2025-04-30,M0017129,新出口订单,component,44.7,-4.299999999999997,-5.899999999999999
2025-04-30,M0017130,在手订单,component,43.2,-2.3999999999999986,-2.3999999999999986
2025-04-30,M0017131,产成品库存,component,47.3,-0.7000000000000028,0.0
2025-04-30,M0017132,采购量,component,46.3,-5.5,-4.200000000000003
2025-04-30,M0017133,进口,component,43.4,-4.100000000000001,-4.700000000000003
2025-04-30,M0017134,主要原材料购进价格,component,47.0,-2.799999999999997,-7.0
2025-04-30,M0017135,原材料库存,component,47.0,-0.20000000000000284,-1.1000000000000014
2025-04-30,M0017136,从业人员,component,47.9,-0.30000000000000426,-0.10000000000000142
2025-04-30,M0017137,供应商配送时间,component,50.2,-0.09999999999999432,-0.19999999999999574
2025-04-30,M0017126,制造业PMI,headline,49.0,-1.5,-1.3999999999999986
2025-04-30,M5207831,建筑业PMI,headline,51.9,-1.5,-4.399999999999999
2025-04-30,M5207838,服务业PMI,headline,50.1,-0.19999999999999574,-0.19999999999999574
2025-04-30,M6642294,高技术制造业,industry,51.5,-0.7999999999999972,-1.5
2025-04-30,M6642295,装备制造业,industry,49.6,-2.3999999999999986,-1.6999999999999957
2025-04-30,M6642296,消费品制造业,industry,49.4,-0.6000000000000014,-1.1000000000000014
2025-04-30,M6642297,基础原材料行业,industry,47.7,-1.5999999999999943,
2025-05-31,M0017127,生产,component,50.7,0.9000000000000057,-0.09999999999999432
2025-05-31,M0017128,新订单,component,49.8,0.5999999999999943,0.19999999999999574
2025-05-31,M0017129,新出口订单,component,47.5,2.799999999999997,-0.7999999999999972
2025-05-31,M0017130,在手订单,component,44.8,1.5999999999999943,-0.5
2025-05-31,M0017131,产成品库存,component,46.5,-0.7999999999999972,0.0
2025-05-31,M0017132,采购量,component,47.6,1.3000000000000043,-1.6999999999999957
2025-05-31,M0017133,进口,component,47.1,3.700000000000003,0.30000000000000426
2025-05-31,M0017134,主要原材料购进价格,component,46.9,-0.10000000000000142,-10.0
2025-05-31,M0017135,原材料库存,component,47.4,0.3999999999999986,-0.3999999999999986
2025-05-31,M0017136,从业人员,component,48.1,0.20000000000000284,0.0
2025-05-31,M0017137,供应商配送时间,component,50.0,-0.20000000000000284,-0.10000000000000142
2025-05-31,M0017126,制造业PMI,headline,49.5,0.5,0.0
2025-05-31,M5207831,建筑业PMI,headline,51.0,-0.8999999999999986,-3.3999999999999986
2025-05-31,M5207838,服务业PMI,headline,50.2,0.10000000000000142,-0.29999999999999716
2025-05-31,M6642294,高技术制造业,industry,50.9,-0.6000000000000014,0.19999999999999574
2025-05-31,M6642295,装备制造业,industry,51.2,1.6000000000000014,0.5
2025-05-31,M6642296,消费品制造业,industry,50.2,0.8000000000000043,
2025-05-31,M6642297,基础原材料行业,industry,47.0,-0.7000000000000028,-0.8999999999999986
2025-06-30,M0017127,生产,component,51.0,0.29999999999999716,0.3999999999999986
2025-06-30,M0017128,新订单,component,50.2,0.4000000000000057,0.7000000000000028
2025-06-30,M0017129,新出口订单,component,47.7,0.20000000000000284,-0.5999999999999943
2025-06-30,M0017130,在手订单,component,45.2,0.4000000000000057,0.20000000000000284
2025-06-30,M0017131,产成品库存,component,48.1,1.6000000000000014,-0.19999999999999574
2025-06-30,M0017132,采购量,component,50.2,2.6000000000000014,2.1000000000000014
2025-06-30,M0017133,进口,component,47.8,0.6999999999999957,0.8999999999999986
2025-06-30,M0017134,主要原材料购进价格,component,48.4,1.5,-3.3000000000000043
2025-06-30,M0017135,原材料库存,component,48.0,0.6000000000000014,0.3999999999999986
2025-06-30,M0017136,从业人员,component,47.9,-0.20000000000000284,-0.20000000000000284
2025-06-30,M0017137,供应商配送时间,component,50.2,0.20000000000000284,0.7000000000000028
2025-06-30,M0017126,制造业PMI,headline,49.7,0.20000000000000284,0.20000000000000284
2025-06-30,M5207831,建筑业PMI,headline,52.8,1.7999999999999972,0.5
2025-06-30,M5207838,服务业PMI,headline,50.1,-0.10000000000000142,-0.10000000000000142
2025-06-30,M6642294,高技术制造业,industry,50.9,0.0,-1.3999999999999986
2025-06-30,M6642295,装备制造业,industry,51.4,0.19999999999999574,0.3999999999999986
2025-06-30,M6642296,消费品制造业,industry,50.4,0.19999999999999574,0.8999999999999986
2025-06-30,M6642297,基础原材料行业,industry,47.8,0.7999999999999972,0.3999999999999986
2025-07-31,M0017127,生产,component,50.5,-0.5,0.3999999999999986
2025-07-31,M0017128,新订单,component,49.4,-0.8000000000000043,0.10000000000000142
2025-07-31,M0017129,新出口订单,component,47.1,-0.6000000000000014,-1.3999999999999986
2025-07-31,M0017130,在手订单,component,44.7,-0.5,-0.5999999999999943
2025-07-31,M0017131,产成品库存,component,47.4,-0.7000000000000028,-0.3999999999999986
2025-07-31,M0017132,采购量,component,49.5,-0.7000000000000028,0.7000000000000028
2025-07-31,M0017133,进口,component,47.8,0.0,0.7999999999999972
2025-07-31,M0017134,主要原材料购进价格,component,51.5,3.1000000000000014,1.6000000000000014
2025-07-31,M0017135,原材料库存,component,47.7,-0.29999999999999716,-0.09999999999999432
2025-07-31,M0017136,从业人员,component,48.0,0.10000000000000142,-0.29999999999999716
2025-07-31,M0017137,供应商配送时间,component,50.3,0.09999999999999432,1.0
2025-07-31,M0017126,制造业PMI,headline,49.3,-0.4000000000000057,-0.10000000000000142
2025-07-31,M5207831,建筑业PMI,headline,50.6,-2.1999999999999957,-0.6000000000000014
2025-07-31,M5207838,服务业PMI,headline,50.0,-0.10000000000000142,0.0
2025-07-31,M6642294,高技术制造业,industry,50.6,-0.29999999999999716,1.2000000000000028
2025-07-31,M6642295,装备制造业,industry,50.3,-1.1000000000000014,0.7999999999999972
2025-07-31,M6642296,消费品制造业,industry,49.5,-0.8999999999999986,-0.6000000000000014
2025-07-31,M6642297,基础原材料行业,industry,48.0,0.20000000000000284,-0.6000000000000014
2025-08-31,M0017127,生产,component,50.8,0.29999999999999716,1.0
2025-08-31,M0017128,新订单,component,49.5,0.10000000000000142,0.6000000000000014
2025-08-31,M0017129,新出口订单,component,47.2,0.10000000000000142,-1.5
2025-08-31,M0017130,在手订单,component,45.5,0.7999999999999972,0.7999999999999972
2025-08-31,M0017131,产成品库存,component,46.8,-0.6000000000000014,-1.7000000000000028
2025-08-31,M0017132,采购量,component,50.4,0.8999999999999986,2.6000000000000014
2025-08-31,M0017133,进口,component,48.0,0.20000000000000284,1.2000000000000028
2025-08-31,M0017134,主要原材料购进价格,component,53.3,1.7999999999999972,10.099999999999994
2025-08-31,M0017135,原材料库存,component,48.0,0.29999999999999716,0.3999999999999986
2025-08-31,M0017136,从业人员,component,47.9,-0.10000000000000142,-0.20000000000000284
2025-08-31,M0017137,供应商配送时间,component,50.5,0.20000000000000284,0.8999999999999986
2025-08-31,M0017126,制造业PMI,headline,49.4,0.10000000000000142,0.29999999999999716
2025-08-31,M5207831,建筑业PMI,headline,49.1,-1.5,-1.5
2025-08-31,M5207838,服务业PMI,headline,50.5,0.5,0.29999999999999716
2025-08-31,M6642294,高技术制造业,industry,51.9,1.2999999999999972,0.19999999999999574
2025-08-31,M6642295,装备制造业,industry,50.5,0.20000000000000284,-0.7000000000000028
2025-08-31,M6642296,消费品制造业,industry,49.2,-0.29999999999999716,-0.7999999999999972
2025-08-31,M6642297,基础原材料行业,industry,48.2,0.20000000000000284,1.8000000000000043
2025-09-30,M0017127,生产,component,51.9,1.1000000000000014,0.6999999999999957
2025-09-30,M0017128,新订单,component,49.7,0.20000000000000284,-0.19999999999999574
2025-09-30,M0017129,新出口订单,component,47.8,0.5999999999999943,0.29999999999999716
2025-09-30,M0017130,在手订单,component,45.2,-0.29999999999999716,1.2000000000000028
2025-09-30,M0017131,产成品库存,component,48.2,1.4000000000000057,-0.19999999999999574
2025-09-30,M0017132,采购量,component,51.6,1.2000000000000028,4.0
2025-09-30,M0017133,进口,component,48.1,0.10000000000000142,2.0
2025-09-30,M0017134,主要原材料购进价格,component,53.2,-0.09999999999999432,8.100000000000001
2025-09-30,M0017135,原材料库存,component,48.5,0.5,0.7999999999999972
2025-09-30,M0017136,从业人员,component,48.5,0.6000000000000014,0.29999999999999716
